OTUID	Taxon	Confidence
8a892fa8945ae124347eb0151bf9af87	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia; f__Hungateiclostridiaceae; g__uncultured	0.9776608123456234
8842d8a7c3b96549147283108668f238	d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.9359233793770338
8947c79ccc44ab45a99df1125be83d1f	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Methylomirabilales; f__Methylomirabilaceae; g__Sh765B-TzT-35; s__uncultured_bacterium	0.9771588970430879
ffb2a38f67cd3f2260b8cf13fa9d782c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_vadinHA17; g__Bacteroidetes_vadinHA17	0.999999671424241
64911167fc3c8c8227797f2012db5ff2	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium;Ambiguous_taxa	0.8565296159735083
9d5da525ebc896db9de41b58c0d2ad07	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Proteocatella;Ambiguous_taxa	0.8877895803775362
8ebd6762a7980fc616024d0882459143	d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales	0.9999998433250256
55e1b7c9cc9e6238a22c2a77db9e125a	d__Bacteria; p__Desulfobacterota; c__Syntrophorhabdia; o__Syntrophorhabdales; f__Syntrophorhabdaceae; g__Syntrophorhabdus; s__uncultured_bacterium	0.9984772778892247
3fca47a15cf6309e0a70e4f6f02446ca	d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales; f__Syntrophaceae; g__Syntrophus; s__uncultured_bacterium	0.7518245147198358
e6bbe129b96d8996b93df67a05266cd3	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae	0.9999999999697514
f82e19c78d8e9ca5037547cc01d5d25c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Anaerofustaceae; g__Anaerofustis; s__uncultured_bacterium	0.9996419880302347
314b1744a93e223f9c56402a2d42d92f	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__PHOS-HE36; g__PHOS-HE36; s__uncultured_bacterium	0.7921853773582851
f810832c1c7ecae2edbd048e16da8960	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Acidaminococcus	0.9770975872547745
c6239a354b025c65a80a97e38b8d75f8	d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum	0.9988195876806851
c08ea4a0ec88ee1e9cc962d48d748ab7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Paludibacteraceae; g__Paludibacter; s__uncultured_Paludibacter_sp.	0.7400685901536933
df68df6c439ec5d9692d70bb26b7e53f	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae	0.9999999996371142
ab24b49b20944580052a7c4dc309b4e3	d__Bacteria; p__Acidobacteriota; c__Subgroup_22; o__Subgroup_22; f__Subgroup_22; g__Subgroup_22; s__uncultured_organism	0.9943163530585335
88a827339f1e78784e2e4a2f4831b050	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_vadinHA17; g__Bacteroidetes_vadinHA17	0.9999996173161743
795cf08a6a801cd842405e6f47b38c37	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Methylobacter	0.7194074890559568
270f660642be002ccd579009f5dafce8	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__ADurb.Bin063-1	0.9979839890035753
83010299e533702f9b8c0b50d081405d	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Thermovirga; s__uncultured_bacterium	0.999966374639067
f475f1103fe3d7b26b657caca88d2eef	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9997538399181671
7a9427f9ef9787a7428175f9971c357a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae	0.9915295025921492
6e241dacae5a1cf11ecfff1ac1093b5d	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfatiglandales; f__Desulfatiglandaceae; g__Desulfatiglans	0.9999983988638234
abe1ed8af242335e8bee925f8dbcd194	d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales; f__Smithellaceae; g__Smithella	0.9986197475938294
a9db1b68e1bb6748beb5bf3f1d1f4966	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta	0.9999355064770565
2255b07538a28a6416ae337843bac54e	d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales; f__Syntrophaceae; g__Syntrophus	0.7426045794826709
94ef4dbf17d47b4463862ef6f8bbe926	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.9999999924167824
5354dbfade10fff992471f96ccc13f3e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__dgA-11_gut_group; s__uncultured_bacterium	0.9999949333161771
26c6e3ed14694582e207478c1f23c21f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter	0.999997263965971
f85f3795f07958c8be559b3b4447cdfa	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae; g__Anaerovibrio; s__uncultured_bacterium	0.809066755958953
1b4ffcd6215bb94e24a983a9251da3eb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Anaerofustaceae; g__Anaerofustis; s__uncultured_bacterium	0.9910197708459587
4cc817431b3c62a5fc9a845599d17ac5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas_peli	0.9266146229885514
11f26f22981787f51b8567793a56ef92	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_microorganism	0.9998378315022128
783339cbdbba2d55ed305b2612bb12de	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__uncultured	0.999998055612195
742e05c94b6b3e7b544d376ac549fdbf	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rs-E47_termite_group; g__GWE2-42-42; s__uncultured_bacterium	0.9870690091996095
868e0165fe32a8925b7f20afa5e1dbfc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999405436632721
a9b0bb83169672adbbbad33555cf472f	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__uncultured_bacterium	0.9685415896787029
21a01273d07afff71c0d5d4f3e6e2334	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Sporomusaceae; g__uncultured	0.9999999978067703
3ff6236d89e1e5cb192f823b9bf09c00	d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae	0.9999999987586733
45762021845bcffe18e38cfccafbc01f	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurospirillaceae; g__Sulfurospirillum	0.9999999999879323
59364744507fc064189cc76039389725	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999968900973404
14a0317cf248034260441d4b1d894eb3	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Gordonia;Ambiguous_taxa	0.9210030894612251
855f8da01434caa604f8c28bcaeffc48	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Halothiobacillales; f__Halothiobacillaceae; g__Thiovirga; s__uncultured_bacterium	0.7578532824371434
d9431c65d1e5f220691b7f1d826ee05a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Proteiniphilum; s__uncultured_Porphyromonadaceae_bacterium	0.7953880728769799
a2bbf25303559235d53c584cd9729a61	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Aquaspirillaceae; g__Laribacter; s__Laribacter_hongkongensis	0.8838115904368643
469e4e0dd8ca85be6d120fff4be2dbc5	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__uncultured; s__uncultured_bacterium	0.9770128179790565
cc01e8f46656ca8d48221f0d5c9be19c	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__FS117-23B-02; f__FS117-23B-02; g__FS117-23B-02; s__uncultured_bacterium	0.9999678864951934
3d4cbe28beac502037e6d096c27f823e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.9650221196083107
697c6e3f65ca5f8feada99fa9ed92023	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010; s__uncultured_eubacterium_WCHB1-54	0.8952042859948681
326a59430e47f20c7a1ce0881b3034f3	d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales; f__Smithellaceae; g__Smithella; s__uncultured_bacterium	0.7130227372918851
47e7db8be266ba2de89d6897b03ae7d4	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.9961819174697153
45246468947d1e96ed0935ea56c33fd2	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae;Ambiguous_taxa;Ambiguous_taxa	0.907800257848212
af33162a5601a08e418fda6e4e5b081a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi_bacterium	0.9213381667968599
9b59d5e06e67043331a9a0f32687ba9f	d__Bacteria; p__Desulfobacterota; c__Syntrophorhabdia; o__Syntrophorhabdales; f__Syntrophorhabdaceae; g__Syntrophorhabdus	0.999999995550111
eeef88e1f391d75cae6091d907a86cee	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9996185349934744
cf50468514e6e669e7e20e17fd92ddeb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__M2PB4-65_termite_group; g__M2PB4-65_termite_group; s__uncultured_bacterium	0.9999542143580148
348974ec62c81f9e77ec674044fb62f6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Alkalibacteraceae; g__Alkalibacter	0.9999999158397206
73e5098a1121df23d28ff1fbd19040ca	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Pla1_lineage; f__Pla1_lineage; g__Pla1_lineage; s__uncultured_bacterium	0.9999092348209129
d78652e3c96f4926fd67fb6118c43344	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__ST-12K33; g__ST-12K33; s__uncultured_bacterium	0.991412529069155
41bd400bb46f179717b2f3509ceb7619	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__p-251-o5; g__p-251-o5;Ambiguous_taxa	0.9999734134416705
36b97543fe5f44e30f46474e8c99f62e	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Arcobacter; s__uncultured_bacterium	0.8832197185142789
0e871b28d1ca50fdbcefbbb48a65051f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.9980582027187473
30791e0ca69c82db5ccfdb46a7ec8e1b	d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__Syntrophobacter; s__uncultured_bacterium	0.8860623199868208
3fae36e8edcfca65aa41025860df1779	d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales; f__Smithellaceae; g__Smithella	0.9983342368269666
554345c10941538d3c323777253ee02d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Trichococcus	0.993184396574587
8f62bdbd8b6a175b71db33bd6f42ccd5	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__uncultured_Desulfobulbaceae_bacterium	0.9999999893239676
fa10df6bc6573bb93df60648dd42021d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__Roseimarinus; s__uncultured_bacterium	0.9971370752964654
b9c5559e875eba958a3ca127938c6cd1	d__Bacteria; p__Acidobacteriota; c__Acidobacteriota; o__Acidobacteriota; f__Acidobacteriota; g__Acidobacteriota; s__uncultured_bacterium	0.9999999998902496
b354a1e7a29c4f05aace7e65edc75c7f	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__Desulfovibrio_desulfuricans	0.9767756384308613
c26776b3639a5895a45bf4e4341e9a52	d__Bacteria; p__Bacteroidota; c__SJA-28; o__SJA-28; f__SJA-28; g__SJA-28; s__uncultured_sludge_bacterium	0.9999921907605327
0cb21c0e8301a7ceed2a6964381d2527	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Cloacibacillus; s__uncultured_bacterium	0.9999805929653116
ad2d47fec3316b615e1a1544fe895cde	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_AD3011_group; s__uncultured_bacterium	0.7725736392332735
d2af9a887ca9c2d9c5547de04b766a49	d__Bacteria	0.9999999726889677
e3a0a2d8316f0af7d48c8284931cc8e5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Uruburuella;Ambiguous_taxa	0.7393651450198195
77171e5fc54dbbefc044ccc292762190	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured;Ambiguous_taxa	0.7303670249149529
5fd1e78897ce7dd2b3cd74ce563f8fad	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured; s__uncultured_Solirubrobacter_sp.	0.7925049826673193
0382b21d7201fdd349f76ebec688684d	d__Bacteria; p__Planctomycetota; c__Pla3_lineage; o__Pla3_lineage; f__Pla3_lineage; g__Pla3_lineage; s__metagenome	0.9999999999973284
df3b21a9a4002ab2ac88e57bb5529744	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__TPD-58; s__uncultured_bacterium	0.9999882500185274
a91765f6095711e8da6e422d4bb40ff0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Anaerovorax; s__uncultured_anaerobic_bacterium	0.9973049079933841
c1133dc3eec75eea39b464d67a96a43b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Sedimentibacteraceae; g__Sedimentibacter; s__uncultured_Clostridia_bacterium	0.7831503733040763
207a009bc1446b3697ae55ac7ecca55b	d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__Syntrophobacter	0.997263635464668
6c8bee6c253f61e2a27ee6ac6acf8bdb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Bact-08; s__uncultured_bacterium	0.9900653159549445
edb50924778dee3ad38be06d3f9c6cae	d__Bacteria; p__Planctomycetota; c__vadinHA49; o__vadinHA49; f__vadinHA49; g__vadinHA49	0.9999999999998528
951180441606a5659125aefd6aba52bd	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia	0.9999999999996292
f467dbb9d41436de919e5ca26585cbeb	d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__Desulfobulbus	0.9963761902806326
2f580f72d4ed72c161cc30d15e3f9747	d__Bacteria; p__Hydrogenedentes; c__Hydrogenedentia; o__Hydrogenedentiales; f__Hydrogenedensaceae; g__Hydrogenedensaceae; s__uncultured_bacterium	0.7062220886247009
4afb98bee9d410636395ee7fa7d3eb85	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Desulfatitalea; s__uncultured_bacterium	0.9985369539405974
f97a42ad40aa67f7d5d286dff1263943	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Niveibacterium; s__Niveibacterium_umoris	0.7357339252558839
9509fe398c76e957bc4d89a80b568833	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_vadinHA17; g__Bacteroidetes_vadinHA17;Ambiguous_taxa	0.8561539051104914
3b9b10aae397fa4c0737f9bb2d135ce3	d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__Syntrophobacter; s__uncultured_bacterium	0.9702137564378284
9d4796004462ab2566dea92a953f8cd3	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.9999999909731301
05af43ff632b8912fc76b9c5b4a5b567	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__mle1-8; f__mle1-8; g__mle1-8; s__uncultured_bacterium	0.9999811026373899
e216bde916d6ceb1565c84cda46cb75d	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Pelolinea; s__uncultured_bacterium	0.9984567951888582
fc1644c1da5653e8d1276bebb28bf10a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_nodatum_group; s__uncultured_Firmicutes_bacterium	0.713707925497063
570cf7b59bd604b5fdfc7bc3a369a20f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group;Ambiguous_taxa	0.9092120550461589
6cdc997e4153831c6b77748e08426865	d__Bacteria; p__Bacteroidota; c__Kryptonia; o__Kryptoniales; f__MSB-3C8; g__MSB-3C8; s__uncultured_bacterium	0.9517829696552785
8f40c762d6806c84856b32f9163eef9f	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfuricurvum	0.9999999986589885
6d493c22811756223f63e88f2db606a8	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9999450483999033
8d5488a2f1bab7015d17b7f843c9cbc9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Propionivibrio	0.9999527162107541
2bd6bac92aca88ac052ed019aebab79f	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Gastranaerophilales; f__Gastranaerophilales; g__Gastranaerophilales; s__uncultured_bacterium	0.7126790775923346
5c1cd1033b5c9ffda62235b5e6b5d506	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae	0.9871126002801112
8cb1d8cb02b9cb949833c27f8c765d47	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae	0.9999999663724722
f2863d470e0c900a0e8600b671d2cdc6	d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__RBG-16-49-21	0.9999993463622554
954dd407030798070ae043ad2cf2c44a	d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales; f__Syntrophaceae; g__Syntrophus	0.9889209479988386
eec7b9d2960cae51621af3eead708582	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.9997813082240175
2fd0718ed190d6f1a397aaadf569f4f3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.9958875599735727
05e3c67d1ada7a8d11fe258fac78017b	d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__WCHB1-41; f__WCHB1-41; g__WCHB1-41	0.9997222004828907
2f9bddc29fe8232c9d7bfa1b683ac7fe	d__Bacteria; p__Cloacimonadota; c__Cloacimonadia; o__Cloacimonadales; f__PBS-18; g__PBS-18; s__uncultured_bacterium	0.9466981640249426
c56096ed1d08e5a271aaf6af9dd05eb4	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9946308494621688
a60b6cba586ed7cf030e3b780d7a8086	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomassiliicoccaceae; g__uncultured; s__uncultured_archaeon	0.9819726952481409
77cb998a26fa8b65ffa54c9dceca27ab	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__GWD2-49-16; s__uncultured_bacterium	0.9871259513974651
657d8ef99ea123dbba7e4f290921d3fe	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_vadinHA17; g__Bacteroidetes_vadinHA17;Ambiguous_taxa	0.961547814955977
f28d3c0226cf30004a2e6beb2bf50b47	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi_bacterium	0.9888154151294135
783201ee227aeb2a321dd7547c8daec0	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae; g__uncultured	0.9431086956722367
997acf69f720a916b2d5e6fd54acda5d	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Phaselicystidaceae; g__Phaselicystis; s__uncultured_bacterium	0.9936626463272195
5ec74907e850b289f54b715cf529443d	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.9999991680096987
27bf6317102cf29a2589ed95b83bdfda	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Lentimicrobiaceae; g__Lentimicrobium; s__iron-reducing_bacterium_enrichment_culture_clone_HN105	0.7593979470866992
33500196fe8c2d3c3539cd0f4c3c3be6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.999999940102116
263cb2d4892f5d06953ca2454c43d5c3	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Leptolinea; s__uncultured_bacterium	0.9029305879237634
7e3d9be994bdb139b01d38c13e335089	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9995807574408743
8612a638846acf832935cb932a1f0398	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Cloacibacterium	0.9980274278500477
fcc6a157c9ff761ba4dcdbb663599032	d__Bacteria; p__Acidobacteriota; c__c5LKS83; o__c5LKS83; f__c5LKS83; g__c5LKS83; s__uncultured_bacterium	0.9999999983553494
1144416b8ead41bf5c15143a9f91ee62	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Bact-08; s__uncultured_bacterium	0.960009702092627
b8e067d19b04d266dd6558cbfa9aeee5	d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales; f__Syntrophaceae; g__Syntrophus	0.9989874780376448
0ccc7a53149ebb857d4592962adb77af	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__M2PB4-65_termite_group; g__M2PB4-65_termite_group;Ambiguous_taxa	0.9521280025949702
36ecd054f5309a9658926a0926d7ee82	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Shinella; s__uncultured_bacterium	0.9060277649004419
316ae54c3b5bd9979e0f6bcf94f640f5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Propionivibrio	0.9981554567827682
aabef309a14a6056ae2140a9460588df	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium; s__uncultured_archaeon	0.7471263585496642
160bf485f33b8139bcf5cd8c40f40747	d__Bacteria; p__Firmicutes; c__Desulfitobacteriia; o__Desulfitobacteriales; f__Desulfitobacteriales; g__TC1; s__uncultured_bacterium	0.9999264886904853
c361eed1507369af8c009d4ff8cd52bb	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__uncultured; s__uncultured_bacterium	0.9942886609773751
bf07676d7440410add2d25ec11d05f35	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__MSBL9; f__SG8-4; g__SG8-4; s__uncultured_planctomycete	0.8939073343682848
4501ab7b50a98c94186f24f4de90bf0e	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium; s__uncultured_archaeon	0.8939773372758606
aaa39ccd61ec84d756b29d7a651401a8	d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__RBG-16-49-21; s__uncultured_spirochete	0.949716858349238
42f8ccaf8c5cbd4c84e70f86525fb4ce	d__Bacteria	0.9999999445417678
2eeedead0f29786a7ec9cf13de5f5144	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Azotobacter; s__Azotobacter_chroococcum	0.8303542525343283
da5426d9a8a2e0ea5bf74c2dc5dd5792	d__Bacteria; p__Caldatribacteriota; c__Caldatribacteriia; o__Caldatribacteriales; f__Caldatribacteriaceae; g__Candidatus_Caldatribacterium	0.9999999999997554
8754d256981c9268165db82b778aa3ca	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__ST-12K33; g__ST-12K33; s__uncultured_bacterium	0.9999569616830224
d04c3397b4f7e6cbcaf5d34e06410c3e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Anaerovorax;Ambiguous_taxa	0.8957710360595126
75a7db0ff8cf386cdae0b1d1fd23511c	d__Bacteria	0.9999999993105326
42947ca2922be7e1120f7074f80b025a	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_prokaryote	0.8825159810605038
715256146d047cc666ba46b712e5d558	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__S15A-MN91; g__S15A-MN91; s__uncultured_bacterium	0.9365996389143202
